epoch,model_name,mAP50,mAP50_95,precision,recall,f1_score,loss,inference_time_ms,fps
-1,RT-DETR,0,0,0,0,0,0,82.5951099395752,12.107254300303959
-1,RT-DETR,0,0,0,0,0,0,75.25157928466797,13.288757651412423
-1,RT-DETR,0,0,0,0,0,0,72.34358787536621,13.822925146079339
-1,RT-DETR,0,0,0,0,0,0,96.93336486816406,10.316365282068436
-1,RT-DETR,0,0,0,0,0,0,64.42713737487793,15.521409777705411
-1,RT-DETR,0,0,0,0,0,0,85.93201637268066,11.637106194076438
-1,RT-DETR,0,0,0,0,0,0,92.04483032226562,10.864271208918728
-1,RT-DETR,0,0,0,0,0,0,70.16372680664062,14.252378622301963
-1,RT-DETR,0,0,0,0,0,0,73.14276695251465,13.671891858414579
-1,RT-DETR,0,0,0,0,0,0,77.44908332824707,12.911708661053733
-1,RT-DETR,0,0,0,0,0,0,83.90212059020996,11.918649885908653
-1,RT-DETR,0,0,0,0,0,0,65.70315361022949,15.21996959129687
-1,RT-DETR,0,0,0,0,0,0,75.88386535644531,13.178031921578484
