epoch,model_name,mAP50,mAP50_95,precision,recall,f1_score,loss,inference_time_ms,fps
-1,YOLOv8,0,0,0,0,0,0,33.37039996404201,29.966677087405053
-1,YOLOv8,0,0,0,0,0,0,30.13410000130534,33.18499639799039
-1,YOLOv8,0,0,0,0,0,0,36.72119998373091,27.23222553846398
-1,YOLOv8,0,0,0,0,0,0,21.292999968864024,46.96379098587627
-1,YOLOv8,0,0,0,0,0,0,19.500099937431514,51.28178846306552
-1,YOLOv8,0,0,0,0,0,0,34.22219993080944,29.220798254402215
-1,YOLOv8,0,0,0,0,0,0,18.122200039215386,55.180938177266455
-1,YOLOv8,0,0,0,0,0,0,20.973200094886124,47.67989603283426
-1,YOLOv8,0,0,0,0,0,0,15.84119990002364,63.12653121677403
-1,YOLOv8,0,0,0,0,0,0,19.565099966712296,51.111417866577824
-1,YOLOv8,0,0,0,0,0,0,16.74479991197586,59.72003280163421
-1,YOLOv8,0,0,0,0,0,0,23.657900048419833,42.26917849654168
-1,YOLOv8,0,0,0,0,0,0,23.00520008429885,43.46843306450981
-1,YOLOv8,0,0,0,0,0,0,34.080500015988946,29.342292499548062
-1,YOLOv8,0,0,0,0,0,0,27.509400038979948,36.351210807325195
-1,YOLOv8,0,0,0,0,0,0,37.10509999655187,26.950473118060017
-1,YOLOv8,0,0,0,0,0,0,17.82939990516752,56.08713727432681
-1,YOLOv8,0,0,0,0,0,0,18.35120003670454,54.49234916517086
-1,YOLOv8,0,0,0,0,0,0,15.094100032001734,66.25105159498423
-1,YOLOv8,0,0,0,0,0,0,15.200200024992228,65.7886079364611
-1,YOLOv8,0,0,0,0,0,0,27.91940001770854,35.81738860311204
-1,YOLOv8,0,0,0,0,0,0,25.79490002244711,38.76735320275655
-1,YOLOv8,0,0,0,0,0,0,18.27100000809878,54.73154176327192
-1,YOLOv8,0,0,0,0,0,0,18.825900042429566,53.118310293065036
-1,YOLOv8,0,0,0,0,0,0,15.279500046744943,65.44716757359049
-1,YOLOv8,0,0,0,0,0,0,14.982499997131526,66.74453530395161
-1,YOLOv8,0,0,0,0,0,0,15.046200016513467,66.46196374516373
-1,YOLOv8,0,0,0,0,0,0,17.330799950286746,57.70074104302696
-1,YOLOv8,0,0,0,0,0,0,19.30250006262213,51.80676061420802
-1,YOLOv8,0,0,0,0,0,0,15.2591000078246,65.53466452721442
-1,YOLOv8,0,0,0,0,0,0,16.404699999839067,60.95814004582895
-1,YOLOv8,0,0,0,0,0,0,16.579800052568316,60.31435824493514
-1,YOLOv8,0,0,0,0,0,0,14.17460001539439,70.54872792981428
-1,YOLOv8,0,0,0,0,0,0,14.419200015254319,69.35197507088347
-1,YOLOv8,0,0,0,0,0,0,16.53459994122386,60.479237692761615
-1,YOLOv8,0,0,0,0,0,0,16.36739994864911,61.097058979275175
-1,YOLOv8,0,0,0,0,0,0,14.585400000214577,68.56171239632017
-1,YOLOv8,0,0,0,0,0,0,16.29200007300824,61.379818040680554
-1,YOLOv8,0,0,0,0,0,0,16.00730000063777,62.47149737683167
-1,YOLOv8,0,0,0,0,0,0,15.593199990689754,64.13051846940147
-1,YOLOv8,0,0,0,0,0,0,15.904400032013655,62.87568207459066
-1,YOLOv8,0,0,0,0,0,0,20.233500050380826,49.422986508020315
-1,YOLOv8,0,0,0,0,0,0,15.02039993647486,66.57612342076493
-1,YOLOv8,0,0,0,0,0,0,16.4074000203982,60.94810870441193
-1,YOLOv8,0,0,0,0,0,0,14.14950005710125,70.67387511674853
-1,YOLOv8,0,0,0,0,0,0,16.68270002119243,59.94233539712853
-1,YOLOv8,0,0,0,0,0,0,17.43430003989488,57.35819606819326
-1,YOLOv8,0,0,0,0,0,0,18.29639996867627,54.65556075031242
-1,YOLOv8,0,0,0,0,0,0,13.912599999457598,71.87729109145569
-1,YOLOv8,0,0,0,0,0,0,18.278100062161684,54.71028151717721
-1,YOLOv8,0,0,0,0,0,0,13.868300011381507,72.10689119642025
